"id";"food_category";"name";"water";"calories";"protein";"total_fat";"sfa";"mufa";"pufa";"cholesterol";"carbs";"sugar";"ash";"dietary_fiber";"calcium";"iron";"magnesium";"phosphorus";"potassium";"sodium";"zinc";"copper";"selenium";"edible_fraction";"vitamin_c";"thiamine";"riboflavin";"niacin";"vitamin_b5";"vitamin_b6";"folic_acid";"folate";"food_based_folate";"vitamin_b12";"vitamin_a";"retinol";"carotenoids";"vitamin_e";"vitamin_d";"vitamin_k";"priceTierId";"imageId";"editedById";"isEdited";"can_be_a_dish";"is_gluten_free";"is_lacto_vegetarian";"is_ovo_lacto_vegetarian";"is_ovo_vegetarian";"is_vegan";"has_eggs";"has_gluten";"has_honey";"has_meat";"has_milk"
24257;24;DENNY’S, LOMITO A LA PLANCHA;62.00;182.00;28.90;7.34;2.60;2.84;0.67;82.00;0.14;;;1.80;6.00;3.27;24.00;264.00;341.00;349.00;5.26;0.12;0.00;1.00;;0.05;0.22;5.31;0.74;0.61;;;;2.70;;;;;;1.00;;;;false;;;;;;;;;;;
24256;24;DENNY’S, TIRAS DE POLLO EMPANIZADAS C/SALSA;41.00;295.00;19.17;14.50;2.59;3.20;7.12;44.00;22.03;0.29;1.10;2.93;11.00;0.72;30.00;273.00;334.00;798.00;0.71;0.07;17.00;1.00;;0.09;0.17;8.07;1.35;0.47;;;;0.14;14.00;11.00;22.00;1.22;;;;;;false;;;;;;;;;;;
24228;24;DORADITAS - TORTILLAS C/SALSA TOMATE (COSTA RICA);;329.00;7.54;6.73;1.03;1.79;3.57;3.00;23.58;6.30;3.55;1.50;108.00;1.14;67.00;216.00;242.00;286.00;0.80;0.09;10.50;1.00;1.00;0.15;0.22;0.57;0.02;0.15;0.00;13.00;13.00;0.01;9.00;1.00;90.00;2.83;0.00;20.14;;;;false;;;;;;;;;;;
24003;24;ELOTE COCIDO, C/MANTEQUILLA AGREGADA;72.00;106.00;3.06;2.35;1.13;0.69;0.42;4.00;21.88;;;0.65;3.00;0.60;28.00;74.00;246.00;20.00;0.62;0.00;0.70;1.00;5.00;0.17;0.07;1.49;0.25;0.22;0.00;30.00;30.00;0.00;23.00;11.00;;;;;;;;false;;;;;;;;;;;
24291;24;EMPANADA DE CARNE, RESTAURANTE;38.00;335.00;11.31;18.37;5.16;7.12;4.27;26.00;31.19;1.84;2.00;1.63;20.00;2.70;21.00;103.00;190.00;440.00;1.86;0.10;24.80;1.00;1.00;0.28;0.19;4.66;0.49;0.15;34.00;11.00;69.00;0.76;18.00;10.00;73.00;0.73;0.20;6.10;;;;false;;;;;;;;;;;
24182;24;EMPANADA DE PLATANO C/FRIJOL (EL SALVADOR);;222.00;2.16;11.18;2.85;4.33;3.22;1.00;46.00;19.06;2.88;1.00;14.00;0.66;27.00;45.00;326.00;87.00;0.26;0.08;2.70;1.00;9.00;0.06;0.05;0.43;0.25;0.16;0.00;17.00;17.00;0.02;147.00;2.00;217.00;0.75;0.00;8.36;;;;false;;;;;;;;;;;
24183;24;EMPANADA DE PLATANO C/LECHE (EL SALVADOR);;210.00;1.05;9.56;2.57;3.81;2.56;2.00;41.87;21.75;1.03;0.62;19.00;0.29;18.00;28.00;237.00;9.00;0.12;0.04;1.40;1.00;8.00;0.03;0.05;0.31;0.23;0.14;0.00;10.00;10.00;0.07;157.00;7.00;200.00;0.62;0.20;5.09;;;;false;;;;;;;;;;;
24184;24;ENCHILADA (EL SALVADOR);;233.00;7.24;9.67;2.76;3.61;2.35;53.00;42.69;1.21;3.85;1.50;106.00;0.98;45.00;156.00;226.00;180.00;1.15;0.12;10.10;1.00;2.00;0.12;0.14;0.80;0.43;0.23;1.00;27.00;27.00;0.26;43.00;34.00;57.00;0.66;0.39;6.81;;;;false;;;;;;;;;;;
24046;24;ENCHILADA (GUATEMALA);;76.00;1.70;4.00;0.84;2.35;0.38;0.00;9.30;;1.67;0.50;58.00;0.40;7.00;38.00;108.00;15.00;0.10;;;1.00;11.00;0.03;0.03;0.29;;0.04;;27.00;27.00;0.00;91.00;;;;;;;;;false;;;;;;;;;;;
24004;24;ENCHILADA MEXICANA, C/QUESO;52.00;273.00;11.24;18.47;8.37;4.69;2.75;42.00;15.45;2.60;1.90;2.45;314.00;0.66;29.00;268.00;140.00;528.00;1.83;0.06;15.80;1.00;;0.06;0.22;0.63;0.33;0.12;;;;0.86;205.00;186.00;191.00;1.28;;;;;;false;;;;;;;;;;;
24005;24;ENCHILADA MEXICANA, C/QUESO Y CARNE DE RES;67.00;168.00;6.21;9.19;4.71;3.20;0.72;21.00;15.87;;;1.85;119.00;1.60;43.00;87.00;299.00;687.00;1.40;0.27;5.10;1.00;1.00;0.05;0.21;1.31;0.75;0.14;0.00;35.00;35.00;0.53;51.00;25.00;;;;;;;;false;;;;;;;;;;;
24006;24;ENSALADA, DE ATUN;63.00;187.00;16.04;9.26;1.54;2.89;4.12;13.00;9.41;;0.00;2.14;17.00;1.00;19.00;178.00;178.00;402.00;0.56;0.15;41.20;1.00;2.00;0.03;0.07;6.70;0.26;0.08;0.00;8.00;8.00;1.20;24.00;22.00;;;;;;;;false;;;;;;;;;;;
24185;24;ENSALADA, DE CODITOS (EL SALVADOR);;311.00;12.86;3.96;0.71;0.86;1.90;13.00;44.13;3.79;2.62;1.65;23.00;2.44;44.00;191.00;284.00;304.00;1.13;0.21;46.50;1.00;1.00;0.64;0.31;6.97;0.56;0.21;151.00;19.00;277.00;0.03;98.00;1.00;973.00;0.43;0.02;10.66;;;;false;;;;;;;;;;;
24172;24;ENSALADA, DE CODITOS (GUATEMALA);;339.00;8.09;11.45;1.89;3.12;5.70;7.00;43.50;5.80;2.14;1.34;19.00;2.04;34.00;121.00;179.00;282.00;0.88;0.18;37.60;1.00;4.00;0.54;0.26;4.31;0.32;0.11;129.00;18.00;239.00;0.02;31.00;23.00;92.00;0.98;0.00;21.49;;;;false;;;;;;;;;;;
24008;24;ENSALADA, DE REPOLLO;73.00;153.00;0.95;9.91;1.60;2.67;5.35;4.00;14.89;12.19;1.90;0.84;30.00;0.22;8.00;20.00;129.00;203.00;0.14;0.02;;1.00;15.00;0.03;0.02;0.21;0.25;0.11;0.00;;;0.01;28.00;28.00;;0.54;;70.90;;;;false;;;;;;;;;;;
24168;24;ENSALADA, VEGETALES COCIDOS, C/MAYONESA (GUATEMALA);;121.00;0.99;9.47;2.24;3.61;3.05;1.00;69.11;5.49;1.80;0.60;20.00;0.36;11.00;26.00;174.00;61.00;0.20;0.04;0.30;1.00;20.00;0.05;0.05;0.56;0.22;0.11;0.00;20.00;20.00;0.00;251.00;0.00;2498.00;1.00;0.00;17.43;;;;false;;;;;;;;;;;
24169;24;ENSALADA, VEGETALES CRUDOS (GUATEMALA);;16.00;0.77;0.16;0.02;0.02;0.06;0.00;84.34;2.09;1.13;0.45;15.00;0.30;10.00;21.00;184.00;13.00;0.16;0.05;0.10;1.00;7.00;0.03;0.03;0.35;0.12;0.06;0.00;20.00;20.00;0.00;89.00;0.00;920.00;0.34;0.00;19.29;;;;false;;;;;;;;;;;
24009;24;ENSALADA, VEGETALES S/ADEREZO (RESTAURANTE);96.00;16.00;1.25;0.07;0.01;0.00;0.03;0.00;3.22;;;0.53;13.00;0.63;11.00;39.00;172.00;26.00;0.21;0.05;0.40;1.00;23.00;0.03;0.05;0.55;0.12;0.08;0.00;37.00;37.00;0.00;57.00;0.00;;;;;;;;false;;;;;;;;;;;
24010;24;ENSALADA, VEGETALES S/ADEREZO C/POLLO (RESTAURANTE);87.00;48.00;8.00;1.00;0.27;0.31;0.26;33.00;1.71;;;0.70;17.00;0.50;15.00;78.00;205.00;96.00;0.41;0.04;7.10;1.00;8.00;0.05;0.06;2.70;0.27;0.20;0.00;31.00;31.00;0.09;24.00;3.00;;;;;;;;false;;;;;;;;;;;
24230;24;ENYUCADOS DE QUESO (COSTA RICA);;283.00;3.64;19.55;5.33;7.51;4.88;6.00;22.01;0.58;1.93;1.70;62.00;0.77;9.00;50.00;97.00;520.00;0.36;0.03;2.00;1.00;6.00;0.16;0.08;1.24;0.18;0.03;23.00;8.00;8.00;0.13;18.00;17.00;5.00;1.14;0.14;9.80;;;;false;;;;;;;;;;;
24292;24;ESPAGHETTI CON SALSA Y ALBONDIGAS, RESTAURANTE;67.00;170.00;7.84;8.52;3.10;3.60;1.21;19.00;15.51;2.03;1.50;1.49;45.00;1.29;23.00;89.00;206.00;351.00;1.04;0.11;18.40;1.00;1.00;0.11;0.17;2.00;0.44;0.14;;;;0.39;28.00;18.00;120.00;0.75;;;;;;false;;;;;;;;;;;
24163;24;FILETE O SOLOMILLO, TERNERA, MAGRO, GUISADO;59.00;204.00;33.96;6.51;1.82;2.33;0.58;113.00;0.00;;0.00;1.20;19.00;1.23;29.00;259.00;339.00;81.00;4.75;0.14;15.00;0.66;0.00;0.06;0.38;7.05;1.08;0.38;0.00;16.00;16.00;1.59;0.00;0.00;;0.44;;;;;;false;;;;;;;;;;;
24164;24;FILETE O SOLOMILLO, TERNERA, MAGRO, HORNEADO;66.00;168.00;26.32;6.22;2.41;2.28;0.48;104.00;0.00;;0.00;1.44;14.00;0.91;27.00;231.00;365.00;85.00;3.54;0.14;11.50;0.70;0.00;0.06;0.37;9.33;1.32;0.34;0.00;16.00;16.00;1.49;0.00;0.00;;0.46;;;;;;false;;;;;;;;;;;
24165;24;FILETE O SOLOMILLO, TERNERA, SEMIMAGRO, GUISADO;54.00;252.00;31.26;13.14;5.18;5.15;0.87;108.00;0.00;;0.00;1.16;17.00;1.20;27.00;243.00;321.00;79.00;4.32;0.13;14.00;0.74;0.00;0.05;0.35;6.58;1.01;0.35;0.00;15.00;15.00;1.48;0.00;0.00;;0.41;;;;;;false;;;;;;;;;;;
24166;24;FILETE O SOLOMILLO, TERNERA, SEMIMAGRO, HORNEADO;63.00;202.00;25.14;10.45;4.51;4.08;0.68;102.00;0.00;0.00;0.00;1.39;13.00;0.92;26.00;223.00;351.00;83.00;3.35;0.13;11.10;0.75;0.00;0.06;0.35;8.87;1.26;0.32;0.00;15.00;15.00;1.42;0.00;0.00;0.00;0.42;0.00;6.60;;;;false;;;;;;;;;;;
24255;24;FILETES VEGETARIANOS;45.00;290.00;23.00;18.00;2.85;4.38;9.33;0.00;9.00;0.80;6.10;5.00;95.00;2.00;23.00;450.00;600.00;490.00;1.40;0.93;1.00;1.00;0.00;1.10;0.90;12.00;;1.50;0.00;102.00;102.00;4.20;0.00;0.00;0.00;3.45;0.00;0.00;;;;false;;;;;;;;;;;
24048;24;FRIJOLES NEGROS FRITOS, PURE O COLADOS (GUATEMALA);5.00;167.00;7.40;5.90;1.33;3.50;0.47;0.00;20.00;;0.98;1.20;45.00;2.30;59.00;134.00;472.00;3.00;0.82;;;1.00;1.00;0.15;0.05;0.69;;0.18;;148.00;148.00;0.00;1.00;;;;;;;;;false;;;;;;;;;;;
24293;24;FRIJOLES REFRITOS, RESTAURANTE;68.00;156.00;6.91;6.77;1.84;1.83;2.34;5.00;16.79;0.78;8.00;1.96;57.00;1.62;44.00;128.00;402.00;376.00;0.88;0.17;8.40;1.00;0.00;0.14;0.11;0.49;0.29;0.10;0.00;29.00;29.00;0.08;11.00;11.00;3.00;0.45;0.00;13.30;;;;false;;;;;;;;;;;
24050;24;FRITADA DE CERDO;39.00;344.00;32.00;23.60;;;;;1.00;;0.00;4.60;58.00;1.10;;291.00;;;;;;1.00;;0.31;0.47;8.30;;;;;;;0.00;;;;;;;;;false;;;;;;;;;;;
24232;24;GALLO PINTO C/HUEVO (COSTA RICA);;164.00;6.63;6.17;1.49;2.03;1.90;88.00;65.31;0.76;2.67;1.50;45.00;1.60;25.00;118.00;204.00;349.00;0.90;0.14;11.10;1.00;0.00;0.11;0.13;0.81;0.56;0.10;0.00;12.00;12.00;0.21;48.00;47.00;8.00;0.63;0.48;8.66;;;;false;;;;;;;;;;;
24233;24;GALLO PINTO C/NATILLA (COSTA RICA);;164.00;4.20;6.93;2.64;1.63;1.37;12.00;65.97;1.39;2.72;1.35;53.00;1.22;24.00;88.00;199.00;315.00;0.67;0.13;4.70;1.00;0.00;0.10;0.05;0.82;0.30;0.07;0.00;2.00;2.00;0.04;25.00;25.00;5.00;0.43;0.00;7.88;;;;false;;;;;;;;;;;
24234;24;GALLO PINTO C/QUESO (COSTA RICA);;159.00;9.15;4.47;1.53;1.14;1.22;5.00;63.90;0.79;2.64;2.04;126.00;1.27;25.00;180.00;184.00;499.00;1.00;0.13;7.10;1.00;0.00;0.10;0.07;0.79;0.24;0.07;0.00;3.00;3.00;0.11;14.00;14.00;1.00;0.35;0.02;7.49;;;;false;;;;;;;;;;;
24231;24;GALLO PINTO C/SALCHICHON (COSTA RICA);;184.00;6.66;7.69;2.33;2.70;1.44;11.00;61.81;1.54;2.77;1.81;49.00;1.46;26.00;104.00;237.00;497.00;1.06;0.14;8.60;1.00;0.00;0.14;0.05;1.30;0.28;0.12;0.00;2.00;2.00;0.35;5.00;5.00;0.00;0.36;0.15;7.77;;;;false;;;;;;;;;;;
24235;24;GUACAMOLE (COSTA RICA);;106.00;1.35;9.29;1.35;6.20;1.15;0.00;58.24;0.92;4.34;1.78;11.00;0.47;20.00;36.00;337.00;297.00;0.42;0.13;0.30;1.00;10.00;0.05;0.09;1.13;0.90;0.17;0.00;54.00;54.00;0.00;8.00;0.00;78.00;1.34;0.00;16.27;;;;false;;;;;;;;;;;
24174;24;GUACAMOLE (GUATEMALA);;136.00;1.80;11.90;1.73;7.96;1.48;0.00;76.29;1.19;5.68;2.24;21.00;0.68;26.00;46.00;422.00;350.00;0.55;0.16;0.40;1.00;11.00;0.06;0.11;1.44;1.11;0.22;0.00;68.00;68.00;0.00;11.00;0.00;114.00;1.82;0.00;26.62;;;;false;;;;;;;;;;;
24201;24;GUINEITO C/HUEVO (REP. DOMINICANA);;149.00;5.25;5.65;2.15;2.02;0.70;146.00;67.09;9.77;1.51;0.79;21.00;1.27;26.00;101.00;356.00;67.00;0.65;0.07;8.60;1.00;8.00;0.06;0.21;0.57;0.47;0.22;0.00;27.00;27.00;0.35;90.00;59.00;264.00;0.41;0.38;3.54;;;;false;;;;;;;;;;;
24202;24;GUINEITO C/QUESO BLANCO (REP. DOMINICANA);;166.00;6.22;7.29;3.50;2.11;0.56;84.00;64.23;9.74;1.48;1.26;117.00;0.85;27.00;131.00;349.00;175.00;0.85;0.06;8.30;1.00;8.00;0.05;0.15;0.53;0.37;0.20;0.00;23.00;23.00;0.48;100.00;70.00;256.00;0.31;0.69;2.15;;;;false;;;;;;;;;;;
24051;24;HILACHAS DE RES, GUATEMALA;84.00;65.00;5.10;1.00;;;;;8.90;;0.20;1.50;20.00;0.90;;70.00;;;;;;1.00;10.00;0.06;0.18;1.43;;;;;;;0.00;;;;;;;;;false;;;;;;;;;;;
24310;24;HUEVOS, AL NIDO;54.00;340.00;4.53;31.96;5.84;21.51;2.78;93.00;8.08;;0.86;;45.00;1.14;18.00;31.00;451.00;381.00;0.61;;5.30;1.00;3.00;0.07;0.11;1.39;;0.10;;32.00;32.00;0.45;136.00;64.00;429.00;;0.40;;;;;false;;;;;;;;;;;
24011;24;HUEVOS, COCIDOS O DUROS;75.00;155.00;12.58;10.61;3.27;4.08;1.41;373.00;1.12;1.12;0.00;1.08;50.00;1.19;10.00;172.00;126.00;124.00;1.05;0.01;30.80;0.88;0.00;0.07;0.51;0.06;1.40;0.12;0.00;44.00;44.00;1.11;149.00;148.00;11.00;1.03;2.20;0.30;;;;false;;;;;;;;;;;
24012;24;HUEVOS, FRITOS O ESTRELLADOS;69.00;196.00;13.61;14.84;4.32;6.18;3.25;401.00;0.83;0.40;0.00;1.26;62.00;1.89;13.00;215.00;152.00;207.00;1.39;0.08;33.10;1.00;0.00;0.04;0.50;0.08;1.66;0.18;0.00;51.00;51.00;0.97;219.00;216.00;35.00;1.31;2.20;5.60;;;;false;;;;;;;;;;;
24052;24;HUEVOS, OMELET CON JAMON Y QUESO;64.00;222.00;15.42;16.67;6.08;6.28;2.38;371.00;1.56;;0.00;2.14;128.00;1.39;14.00;238.00;152.00;498.00;1.53;;;1.00;3.00;0.15;0.48;0.69;;0.16;;32.00;32.00;0.90;;;;;;;;;;false;;;;;;;;;;;
24013;24;HUEVOS, OMELET SIMPLE;76.00;154.00;10.57;11.66;3.32;4.84;2.71;313.00;0.64;0.31;0.00;1.01;48.00;1.48;11.00;167.00;117.00;155.00;1.09;0.06;25.80;1.00;0.00;0.03;0.39;0.06;1.29;0.14;0.00;39.00;39.00;0.76;172.00;169.00;28.00;1.29;1.70;4.50;;;;false;;;;;;;;;;;
24260;24;HUEVOS, POCHE;76.00;143.00;12.51;9.47;3.11;3.64;1.90;370.00;0.71;0.37;0.00;1.46;56.00;1.75;12.00;197.00;138.00;297.00;1.29;0.07;30.60;1.00;0.00;0.03;0.39;0.06;1.53;0.14;0.00;35.00;35.00;0.71;160.00;159.00;0.00;1.04;2.00;0.30;;;;false;;;;;;;;;;;
24309;24;HUEVOS, REVUELTOS CON JAMON Y QUESO;63.00;223.00;14.79;16.53;7.31;5.69;1.56;207.00;3.89;;0.10;;160.00;1.56;16.00;47.00;171.00;460.00;2.22;;4.30;1.00;0.00;0.19;0.26;4.31;;0.14;;22.00;22.00;1.14;159.00;154.00;14.00;;0.78;;;;;false;;;;;;;;;;;
24014;24;HUEVOS, REVUELTOS O PICADOS;67.00;212.00;13.84;16.18;6.15;5.89;1.97;426.00;2.08;1.64;0.00;1.20;57.00;2.59;14.00;242.00;147.00;187.00;1.66;0.07;22.50;1.00;3.00;0.08;0.52;0.21;0.94;0.19;0.00;29.00;29.00;1.01;176.00;171.00;62.00;0.96;1.10;9.00;;;;false;;;;;;;;;;;
24261;24;LASAGNA CON QUESO, CONGELADA, NO PREPARADA;68.00;145.00;5.06;4.22;2.11;1.08;0.62;11.00;21.61;3.80;1.70;1.51;84.00;0.76;19.00;90.00;159.00;312.00;0.63;0.12;16.80;1.00;2.00;0.17;0.13;1.35;;0.08;36.00;8.00;69.00;0.10;23.00;15.00;87.00;0.66;0.00;3.10;;;;false;;;;;;;;;;;
24262;24;LASAGNA CON QUESO, CONGELADA, PREPARADA;73.00;130.00;6.54;5.33;2.11;1.57;1.02;13.00;13.84;4.23;1.70;1.51;111.00;1.27;21.00;107.00;182.00;284.00;0.91;0.11;26.20;1.00;17.00;0.11;0.15;1.36;0.20;0.07;26.00;6.00;51.00;0.57;46.00;39.00;87.00;0.88;0.00;9.10;;;;false;;;;;;;;;;;
24213;24;LOCRIO DE CARNE (REP. DOMINICANA);;165.00;7.04;4.06;1.10;1.30;0.94;25.00;53.99;0.43;0.85;1.02;12.00;0.88;11.00;66.00;98.00;307.00;1.41;0.08;10.40;1.00;3.00;0.03;0.07;1.30;0.09;0.10;0.00;6.00;6.00;0.32;17.00;8.00;98.00;0.11;0.01;2.38;;;;false;;;;;;;;;;;
24149;24;LOMITO DE RES, MAGRO, HORNEADO;65.00;177.00;27.51;7.49;2.99;3.28;0.57;84.00;0.00;0.00;0.00;1.25;13.00;3.22;18.00;255.00;350.00;56.00;4.19;0.09;25.10;0.99;0.00;0.07;0.40;5.59;0.46;0.69;0.00;7.00;7.00;4.09;2.00;2.00;0.00;0.28;0.10;1.60;;;;false;;;;;;;;;;;
24150;24;LOMITO DE RES, SEMIMAGRO, HORNEADO;64.00;183.00;27.31;8.14;3.25;3.55;0.59;84.00;0.00;0.00;0.00;1.24;13.00;3.20;18.00;254.00;346.00;56.00;4.16;0.09;24.90;0.99;0.00;0.06;0.39;5.56;0.35;0.68;0.00;7.00;7.00;4.06;6.00;6.00;0.00;0.10;0.10;1.60;;;;false;;;;;;;;;;;
24294;24;LOMITO STEAK (BISTEC), RESTAURANTE;60.00;195.00;29.80;8.48;3.14;3.65;0.67;87.00;0.00;0.55;;1.79;10.00;2.57;27.00;230.00;379.00;339.00;5.44;0.10;29.00;1.00;;0.08;0.35;5.68;0.59;0.67;;;;2.54;8.00;8.00;;0.53;;;;;;false;;;;;;;;;;;
24151;24;LOMITO/FILETE DE RES, MAGRO, ASADO A LA PARRILLA;62.00;198.00;31.09;7.25;2.88;3.15;0.53;93.00;0.00;0.00;0.00;1.37;13.00;3.11;14.00;265.00;359.00;55.00;3.78;0.10;25.90;0.99;0.00;0.08;0.41;5.87;0.49;0.68;0.00;7.00;7.00;4.29;2.00;2.00;0.00;0.25;0.10;1.60;;;;false;;;;;;;;;;;
24152;24;LOMITO/FILETE DE RES, SEMIMAGRO, ASADO A LA PARRILLA;60.00;211.00;30.50;8.91;3.53;3.98;0.61;93.00;0.00;0.00;0.00;1.37;13.00;3.24;18.00;257.00;350.00;57.00;4.21;0.09;25.20;0.99;0.00;0.06;0.40;5.61;0.36;0.69;0.00;7.00;7.00;4.10;7.00;7.00;0.00;0.14;0.10;1.60;;;;false;;;;;;;;;;;
24115;24;LOMO DE CERDO, RICO EN GRASA, ASADO;58.00;242.00;27.32;13.92;5.23;6.19;1.20;80.00;0.00;0.00;0.00;1.35;19.00;0.87;28.00;246.00;423.00;62.00;2.39;0.07;45.30;0.79;1.00;0.88;0.32;5.04;0.70;0.46;0.00;5.00;5.00;0.70;2.00;2.00;0.00;0.29;1.30;0.00;;;;false;;;;;;;;;;;
24116;24;LOMO DE CERDO, RICO EN GRASA, GUISADO;58.00;239.00;27.23;13.62;5.11;6.06;1.17;80.00;0.00;0.00;0.00;1.35;21.00;1.07;19.00;181.00;374.00;48.00;2.38;0.08;45.30;0.79;1.00;0.63;0.25;4.42;0.65;0.37;0.00;3.00;3.00;0.54;2.00;2.00;0.00;0.24;1.20;0.00;;;;false;;;;;;;;;;;
24117;24;LOMO DE CERDO, RICO EN GRASA, HORNEADO;58.00;248.00;27.09;14.65;5.37;6.51;1.21;82.00;0.00;0.00;0.00;1.21;19.00;0.99;26.00;242.00;408.00;59.00;2.32;0.06;33.40;0.79;1.00;0.99;0.31;5.57;0.76;0.52;0.00;6.00;6.00;0.71;3.00;3.00;0.00;0.19;1.00;0.00;;;;false;;;;;;;;;;;
24118;24;LOMO DE CERDO, SEMIMAGRO, ASADO;61.00;210.00;28.57;9.80;3.64;4.45;0.77;79.00;0.00;0.00;0.00;1.40;17.00;0.91;29.00;253.00;438.00;64.00;2.48;0.08;48.20;0.72;1.00;0.92;0.34;5.24;0.73;0.49;0.00;6.00;6.00;0.72;2.00;2.00;0.00;0.27;0.90;0.00;;;;false;;;;;;;;;;;
24119;24;LOMO DE CERDO, SEMIMAGRO, GUISADO;61.00;204.00;28.57;9.12;3.38;4.16;0.70;79.00;0.00;0.00;0.00;1.40;18.00;1.13;20.00;183.00;387.00;50.00;2.48;0.08;48.20;0.72;1.00;0.66;0.27;4.59;0.68;0.39;0.00;4.00;4.00;0.55;2.00;2.00;0.00;0.21;0.80;0.00;;;;false;;;;;;;;;;;
24120;24;LOMO DE CERDO, SEMIMAGRO, HORNEADO;61.00;209.00;28.62;9.63;3.51;4.32;0.76;81.00;0.00;0.00;0.00;1.25;18.00;1.09;28.00;249.00;425.00;58.00;2.53;0.06;35.10;0.72;1.00;1.02;0.33;5.89;0.78;0.55;0.00;1.00;1.00;0.73;2.00;2.00;0.00;0.20;0.70;0.00;;;;false;;;;;;;;;;;
24111;24;LOMO DE CINTA DE CERDO, MAGRO, ASADO;62.00;187.00;30.42;6.33;2.24;2.58;0.56;94.00;0.00;;0.00;2.55;5.00;1.43;36.00;295.00;451.00;65.00;2.95;0.07;51.60;0.94;1.00;0.99;0.39;5.14;0.92;0.53;0.00;6.00;6.00;1.00;2.00;2.00;;;;;;;;false;;;;;;;;;;;
24112;24;LOMO DE CINTA DE CERDO, MAGRO, HORNEADO;69.00;143.00;26.17;3.51;1.20;1.33;0.51;73.00;0.00;0.00;0.00;1.21;6.00;1.15;29.00;267.00;421.00;57.00;2.42;0.11;38.20;0.96;0.00;0.95;0.39;7.43;1.01;0.74;0.00;0.00;0.00;0.57;0.00;0.00;0.00;0.08;0.20;0.00;;;;false;;;;;;;;;;;
24113;24;LOMO DE CINTA DE CERDO, SEMIMAGRO, ASADO;61.00;201.00;29.86;8.11;2.93;3.34;0.74;94.00;0.00;;0.00;2.49;5.00;1.39;35.00;290.00;444.00;64.00;2.89;0.07;47.70;0.97;1.00;0.97;0.38;5.05;0.90;0.52;0.00;6.00;6.00;0.98;2.00;2.00;;;;;;;;false;;;;;;;;;;;
24114;24;LOMO DE CINTA DE CERDO, SEMIMAGRO, HORNEADO;69.00;147.00;26.04;3.96;1.36;1.52;0.57;73.00;0.00;0.00;0.00;1.20;6.00;1.15;29.00;265.00;419.00;57.00;2.41;0.11;38.00;0.96;0.00;0.94;0.39;7.40;1.01;0.74;0.00;0.00;0.00;0.57;0.00;0.00;0.00;0.08;0.30;0.00;;;;false;;;;;;;;;;;
24153;24;LOMO O SOLOMO DE RES, MAGRO, ASADO A LA PARRILLA;61.00;206.00;28.11;10.37;4.20;4.87;0.55;79.00;0.00;0.00;0.00;1.09;7.00;2.53;25.00;177.00;296.00;59.00;7.00;0.09;35.60;0.74;0.00;0.08;0.32;5.80;0.60;0.56;0.00;7.00;7.00;2.32;2.00;2.00;0.00;0.10;0.10;1.60;;;;false;;;;;;;;;;;
24154;24;LOMO O SOLOMO DE RES, SEMIMAGRO, ASADO A LA PARRILLA;60.00;221.00;27.40;12.43;4.79;5.63;0.59;80.00;0.00;0.00;0.00;1.09;22.00;2.62;25.00;184.00;279.00;67.00;6.00;0.08;28.20;0.62;0.00;0.11;0.33;5.68;0.63;0.55;0.00;7.00;7.00;2.22;2.00;2.00;0.00;0.08;0.10;1.60;;;;false;;;;;;;;;;;
24203;24;MANGU C/SALAMI (PLATANO VERDE) (REP. DOMINICANA);;180.00;5.10;7.78;2.76;3.77;0.77;17.00;60.55;11.36;1.83;1.60;4.00;0.77;30.00;69.00;439.00;394.00;0.97;0.09;6.40;1.00;9.00;0.23;0.11;1.76;0.40;0.30;0.00;21.00;21.00;0.58;36.00;0.00;293.00;0.10;0.00;0.56;;;;false;;;;;;;;;;;
24157;24;MANITA O CABEZA DE LOMO, DE RES, MAGRA, ASADA;63.00;171.00;30.58;5.37;1.80;2.50;0.17;79.00;0.00;0.00;0.00;1.31;6.00;2.90;28.00;256.00;397.00;59.00;7.44;0.11;33.20;0.95;0.00;0.07;0.20;6.18;;0.61;0.00;7.00;7.00;3.65;2.00;2.00;0.00;;0.10;1.60;;;;false;;;;;;;;;;;
24158;24;MANITA O CABEZA DE LOMO, DE RES, MAGRA, HORNEADA;64.00;170.00;29.12;5.92;1.74;2.32;0.20;86.00;0.00;0.00;0.00;1.12;5.00;2.75;27.00;243.00;377.00;57.00;7.07;0.10;34.80;0.94;0.00;0.07;0.19;5.88;;0.58;0.00;7.00;7.00;3.78;2.00;2.00;0.00;;0.10;1.60;;;;false;;;;;;;;;;;
24159;24;MANITA O CABEZA DE LOMO, DE RES, RICA EN GRASA, ASADA;58.00;243.00;26.96;14.23;5.60;5.93;0.55;92.00;0.00;0.00;0.00;1.11;20.00;1.73;22.00;209.00;336.00;56.00;4.87;0.08;29.20;0.96;0.00;0.07;0.13;7.18;0.53;0.56;0.00;8.00;8.00;1.59;0.00;0.00;0.00;0.44;0.20;1.60;;;;false;;;;;;;;;;;
24160;24;MANITA O CABEZA DE LOMO, DE RES, SEMIMAGRA, HORNEADA;62.00;221.00;25.66;12.36;4.55;6.12;0.41;85.00;0.00;0.00;0.00;1.03;17.00;1.70;20.00;189.00;308.00;50.00;4.52;0.08;27.30;0.98;0.00;0.06;0.11;6.96;0.51;0.51;0.00;8.00;8.00;1.69;0.00;0.00;0.00;0.41;;1.40;;;;false;;;;;;;;;;;
